time,tg,hu,rr,pp
2019-01-12,1.02,81.1,0.0,1015.3
2019-01-13,3.23,78.9,3.3,1005.8
2019-01-14,4.0699997,63.100002,0.0,998.7
2019-01-15,2.1,60.600002,0.0,1013.0
2019-01-16,5.25,66.4,0.0,1013.7
2019-01-17,5.29,75.9,0.1,1011.10004
2019-01-18,4.37,67.1,0.0,1015.4
2019-01-19,-0.19999999,71.8,0.7,1021.3
2019-01-20,-0.75,88.1,0.0,1017.9
2019-01-21,-3.02,80.8,0.0,1022.0
2019-01-22,-3.6799998,79.200005,0.1,1015.10004
2019-01-23,-2.1299999,90.6,0.90000004,1003.4
2019-01-24,-0.01,78.4,0.0,1003.7
2019-01-25,-2.45,69.9,0.0,1010.5
2019-01-26,-1.38,68.0,0.0,1009.9
2019-01-27,0.48,77.5,0.0,1004.2
2019-01-28,0.53999996,91.8,5.6,998.5
2019-01-29,2.1499999,76.9,0.0,1006.4
2019-01-30,0.74,90.5,0.0,1004.5
2019-01-31,1.36,84.8,0.0,1005.10004
2019-02-01,2.51,89.200005,2.3,1006.7
2019-02-02,8.12,82.4,0.0,1003.9
2019-02-03,7.5299997,83.1,4.7000003,1007.3
2019-02-04,3.6699998,73.6,0.0,1026.3
2019-02-05,2.73,79.6,0.0,1029.0
2019-02-06,1.5699999,73.0,0.0,1028.0
2019-02-07,0.06,77.700005,0.0,1024.4
2019-02-08,1.01,85.9,0.0,1023.0
2019-02-09,2.71,84.5,0.0,1021.3
2019-02-10,3.49,85.3,0.7,1015.60004
2019-02-11,6.95,66.3,0.0,1007.60004
2019-02-12,3.78,57.0,0.0,1021.7
2019-02-13,2.85,70.9,0.0,1033.7001
2019-02-14,6.46,69.8,0.0,1032.9
2019-02-15,4.73,75.8,0.0,1033.7001
2019-02-16,3.84,80.4,0.0,1031.9
2019-02-17,4.56,76.1,0.0,1028.7001
2019-02-18,5.6099997,71.8,0.0,1024.9
2019-02-19,6.18,71.1,0.0,1020.5
2019-02-20,6.74,60.9,0.0,1022.7
2019-02-21,6.67,61.3,0.0,1026.1
2019-02-22,5.85,56.2,0.0,1025.0
2019-02-23,-1.4499999,37.0,0.0,1041.3
2019-02-24,-0.26999998,46.8,0.0,1039.8
2019-02-25,3.55,48.4,0.0,1034.9
2019-02-26,7.83,49.4,0.0,1024.9
2019-02-27,8.139999,54.600002,0.0,1024.3
2019-02-28,11.49,43.100002,0.0,1012.10004
2019-03-01,11.07,59.0,0.0,1009.8
2019-03-02,6.83,65.3,0.0,1015.4
2019-03-03,7.46,72.0,0.0,1016.9
2019-03-04,11.13,52.5,0.0,1006.2
2019-03-05,10.2699995,45.100002,2.4,1009.9
2019-03-06,8.58,60.7,0.0,1017.3
2019-03-07,12.799999,51.4,0.0,1010.2
2019-03-08,11.44,59.2,0.0,1016.2
2019-03-09,10.83,58.2,0.4,1018.3
2019-03-10,11.429999,58.4,0.3,1011.8
2019-03-11,8.53,48.0,0.0,1014.0
2019-03-12,5.13,55.8,0.0,1020.4
2019-03-13,3.86,71.1,1.2,1015.9
2019-03-14,6.2,69.8,0.0,1010.60004
2019-03-15,8.67,61.2,2.2,1007.3
2019-03-16,8.349999,72.3,0.0,1011.2
2019-03-17,12.58,63.3,0.0,1009.8
2019-03-18,9.349999,55.600002,0.0,1014.5
2019-03-19,7.46,49.7,0.0,1024.0
2019-03-20,6.97,45.2,0.0,1032.0
2019-03-21,7.3599997,46.3,0.0,1034.9
2019-03-22,9.82,48.100002,0.0,1031.4
2019-03-23,12.099999,59.2,0.0,1027.4
2019-03-24,13.759999,56.3,0.0,1020.2
2019-03-25,11.34,53.100002,0.0,1013.7
2019-03-26,8.15,46.600002,0.0,1021.3
2019-03-27,8.67,42.600002,0.0,1027.2001
2019-03-28,8.48,45.100002,0.0,1030.4
2019-03-29,10.09,49.100002,0.0,1030.8
2019-03-30,10.75,50.0,0.0,1025.2001
2019-03-31,13.0,43.5,0.0,1018.5
2019-04-01,14.049999,41.100002,0.0,1018.7
2019-04-02,11.99,35.8,0.0,1018.10004
2019-04-03,13.139999,37.4,0.0,1012.5
2019-04-04,14.46,37.4,0.0,1007.8
2019-04-05,13.53,52.600002,3.7,1006.8
2019-04-06,10.45,81.3,0.0,1008.5
2019-04-07,12.62,72.1,0.0,1007.5
2019-04-08,15.16,63.2,1.1,1004.9
2019-04-09,16.39,60.0,0.0,1005.2
2019-04-10,16.1,59.9,2.5,1006.7
2019-04-11,12.969999,71.200005,2.1000001,1010.3
2019-04-12,9.54,71.8,0.0,1014.3
2019-04-13,9.78,67.700005,0.0,1015.9
2019-04-14,11.16,69.4,0.0,1016.2
2019-04-15,11.99,33.7,0.0,1020.10004
2019-04-16,11.389999,37.4,0.0,1020.9
2019-04-17,11.91,50.0,0.0,1021.8
2019-04-18,14.509999,51.5,0.0,1027.4
2019-04-19,16.25,39.2,0.0,1028.3
2019-04-20,15.19,34.9,0.0,1027.2001
2019-04-21,15.94,36.5,0.0,1020.10004
2019-04-22,13.83,52.5,0.0,1015.0
2019-04-23,11.2,76.1,1.3000001,1016.0
2019-04-24,16.619999,61.3,0.0,1016.7
2019-04-25,19.43,55.7,0.0,1016.8
2019-04-26,21.21,49.9,6.0,1013.4
2019-04-27,13.82,68.8,0.0,1012.9
2019-04-28,12.41,65.8,2.2,1013.2
2019-04-29,11.509999,77.1,0.0,1012.4
2019-04-30,13.28,72.1,0.0,1008.5
2019-05-01,15.99,54.100002,0.0,1007.9
2019-05-02,17.119999,52.3,0.0,1008.2
2019-05-03,14.849999,60.8,1.6,1007.2
2019-05-04,12.08,88.1,9.6,1006.7
2019-05-05,10.389999,,21.7,1004.2
2019-05-06,6.89,89.6,17.300001,1010.0
2019-05-07,10.23,58.7,0.0,1015.9
2019-05-08,11.67,56.9,1.0,1015.3
2019-05-09,10.94,84.6,3.3,1006.60004
2019-05-10,13.9,70.3,0.0,1009.8
2019-05-11,16.5,60.7,0.0,1013.2
2019-05-12,17.42,64.4,0.0,1016.2
2019-05-13,15.91,62.4,6.9,1020.8
2019-05-14,8.19,89.0,4.5,1019.2
2019-05-15,10.45,89.8,7.0,1013.4
2019-05-16,10.82,82.0,0.0,1014.5
2019-05-17,12.09,76.6,0.0,1013.5
2019-05-18,16.76,68.3,0.0,1010.0
2019-05-19,17.07,75.9,22.1,1006.0
2019-05-20,16.6,77.1,0.0,1005.4
2019-05-21,16.49,70.1,1.4,1007.3
2019-05-22,14.889999,86.3,4.5,1009.9
2019-05-23,14.44,75.200005,0.0,1013.10004
2019-05-24,16.14,75.3,0.0,1012.5
2019-05-25,18.23,63.0,0.0,1013.2
2019-05-26,19.96,58.3,0.0,1014.3
2019-05-27,18.0,80.1,2.0,1012.3
2019-05-28,17.92,85.700005,10.400001,1006.5
2019-05-29,17.16,88.9,43.3,1011.0
2019-05-30,13.7699995,92.4,1.3000001,1019.60004
2019-05-31,17.4,72.700005,0.0,1021.7
2019-06-01,20.57,59.4,0.0,1018.8
2019-06-02,21.359999,64.700005,0.0,1017.60004
2019-06-03,22.189999,64.5,0.0,1015.2
2019-06-04,22.24,68.700005,0.0,1012.5
2019-06-05,20.07,78.700005,0.0,1010.8
2019-06-06,20.38,78.0,0.0,1012.60004
2019-06-07,22.289999,69.700005,0.0,1014.9
2019-06-08,22.369999,63.3,0.0,1018.10004
2019-06-09,23.859999,65.5,0.0,1021.3
2019-06-10,25.83,62.5,0.0,1016.2
2019-06-11,25.779999,60.8,0.0,1013.3
2019-06-12,26.39,59.5,0.0,1013.3
2019-06-13,27.439999,59.600002,0.0,1013.3
2019-06-14,27.099998,53.7,0.0,1016.2
2019-06-15,26.98,56.8,0.0,1014.10004
2019-06-16,25.23,66.700005,4.3,1013.4
2019-06-17,22.74,70.1,0.0,1017.2
2019-06-18,23.619999,61.3,0.1,1016.3
2019-06-19,23.26,75.5,9.8,1013.2
2019-06-20,22.769999,76.1,0.0,1012.3
2019-06-21,24.17,64.5,0.0,1014.9
2019-06-22,23.48,72.1,24.4,1016.3
2019-06-23,21.14,86.4,13.0,1015.3
2019-06-24,24.519999,68.9,0.0,1018.8
2019-06-25,26.4,64.9,0.0,1023.10004
2019-06-26,28.0,63.3,0.0,1023.0
2019-06-27,28.39,59.7,0.0,1016.3
2019-06-28,23.55,43.5,0.0,1018.10004
2019-06-29,22.55,53.2,0.0,1020.9
2019-06-30,24.88,55.600002,0.0,1019.9
2019-07-01,27.269999,56.5,0.0,1015.8
2019-07-02,27.099998,51.4,0.0,1014.10004
2019-07-03,24.75,43.5,0.0,1017.0
2019-07-04,22.85,43.0,0.0,1019.2
2019-07-05,23.41,51.7,0.0,1014.9
2019-07-06,25.369999,49.0,2.6000001,1011.4
2019-07-07,23.75,64.9,0.0,1007.5
2019-07-08,20.74,49.8,0.0,1013.4
2019-07-09,20.189999,47.8,0.0,1014.2
2019-07-10,19.26,42.9,0.0,1013.8
2019-07-11,19.3,50.2,0.0,1012.8
2019-07-12,17.289999,73.4,3.9,1013.0
2019-07-13,18.25,81.200005,10.1,1010.2
2019-07-14,18.85,74.5,2.5,1010.4
2019-07-15,20.14,56.100002,0.0,1012.2
2019-07-16,21.71,48.7,0.0,1012.3
2019-07-17,21.189999,48.9,0.0,1012.0
2019-07-18,20.31,68.0,1.4,1013.2
2019-07-19,22.529999,64.6,0.0,1015.9
2019-07-20,24.949999,58.4,0.0,1017.0
2019-07-21,25.39,58.0,0.0,1018.10004
2019-07-22,24.85,53.4,0.0,1021.0
2019-07-23,25.07,52.5,0.0,1018.4
2019-07-24,23.91,61.2,0.0,1017.7
2019-07-25,24.96,58.600002,0.0,1017.10004
2019-07-26,24.84,63.8,6.2000003,1010.60004
2019-07-27,21.63,79.5,22.1,1006.3
2019-07-28,22.06,83.200005,22.300001,1002.8
2019-07-29,22.279999,81.9,0.0,1005.8
2019-07-30,25.199999,72.3,0.0,1008.3
2019-07-31,26.43,65.6,0.2,1011.0
2019-08-01,24.539999,64.0,0.0,1013.7
2019-08-02,21.01,77.6,5.2000003,1012.5
2019-08-03,21.22,73.5,0.0,1010.10004
2019-08-04,20.73,60.5,0.0,1014.0
2019-08-05,22.25,60.2,0.0,1014.60004
2019-08-06,23.98,67.6,0.0,1013.3
2019-08-07,25.01,67.3,0.0,1010.10004
2019-08-08,22.17,72.3,0.0,1013.0
2019-08-09,24.66,63.4,0.0,1014.5
2019-08-10,26.68,65.3,0.0,1014.60004
2019-08-11,26.449999,54.100002,0.0,1016.2
2019-08-12,27.76,60.8,0.0,1012.8
2019-08-13,23.439999,68.3,13.2,1012.8
2019-08-14,17.98,82.0,2.6000001,1014.4
2019-08-15,18.73,63.600002,0.0,1016.2
2019-08-16,19.43,67.8,0.0,1016.0
2019-08-17,20.72,64.4,0.0,1016.4
2019-08-18,22.949999,62.5,0.0,1015.0
2019-08-19,25.279999,54.7,0.0,1016.10004
2019-08-20,26.5,56.8,0.0,1017.9
2019-08-21,23.49,63.0,0.0,1020.8
2019-08-22,23.199999,65.5,0.0,1023.3
2019-08-23,24.699999,65.8,0.0,1023.10004
2019-08-24,26.029999,63.4,0.0,1020.7
2019-08-25,26.039999,63.100002,1.0,1019.60004
2019-08-26,23.859999,71.8,0.2,1020.10004
2019-08-27,25.05,67.6,0.0,1019.60004
2019-08-28,26.449999,57.2,0.0,1018.5
2019-08-29,26.43,51.600002,0.0,1017.9
2019-08-30,25.8,54.7,0.0,1019.3
2019-08-31,26.369999,55.0,0.0,1017.0
2019-09-01,25.74,55.0,0.2,1012.8
2019-09-02,23.83,61.8,0.0,1014.10004
2019-09-03,17.0,80.200005,1.8000001,1020.3
2019-09-04,18.16,64.1,0.0,1020.2
2019-09-05,19.27,58.100002,0.0,1015.8
2019-09-06,20.88,57.9,0.0,1018.3
2019-09-07,17.92,80.5,17.4,1016.8
2019-09-08,18.68,84.8,6.5,1016.3
2019-09-09,17.0,90.0,11.7,1012.8
2019-09-10,15.92,73.5,0.0,1020.4
2019-09-11,18.48,69.700005,0.0,1023.10004
2019-09-12,20.42,59.5,0.0,1027.4
2019-09-13,20.3,63.100002,0.0,1028.4
2019-09-14,19.84,60.9,0.0,1028.4
2019-09-15,16.64,63.600002,0.0,1025.6
2019-09-16,20.17,65.700005,0.2,1017.4
2019-09-17,19.83,69.8,0.0,1014.0
2019-09-18,14.29,48.2,0.0,1020.7
2019-09-19,12.2699995,54.100002,0.0,1024.7001
2019-09-20,11.86,56.8,0.0,1027.2001
2019-09-21,12.38,58.8,0.0,1026.5
2019-09-22,14.48,53.5,0.0,1019.5
2019-09-23,15.37,65.4,0.0,1014.5
2019-09-24,17.359999,66.0,0.0,1012.60004
2019-09-25,17.39,78.700005,0.0,1011.0
2019-09-26,17.199999,69.6,0.0,1013.3
2019-09-27,17.16,69.0,0.0,1016.8
2019-09-28,16.949999,72.0,0.0,1017.10004
2019-09-29,17.85,72.9,0.0,1014.60004
2019-09-30,19.029999,62.100002,0.0,1008.8
2019-10-01,16.859999,57.600002,0.0,1012.9
2019-10-02,17.07,72.0,3.6000001,1005.4
2019-10-03,12.03,68.8,0.0,1011.8
2019-10-04,10.5,68.9,0.0,1013.5
2019-10-05,10.91,83.200005,3.9,1009.3
2019-10-06,10.66,69.3,0.0,1015.2
2019-10-07,8.45,64.1,0.0,1018.9
2019-10-08,8.929999,61.5,0.0,1021.10004
2019-10-09,14.71,57.9,0.0,1014.4
2019-10-10,13.62,74.5,0.0,1018.10004
2019-10-11,12.719999,74.200005,0.0,1024.5
2019-10-12,12.99,75.0,0.0,1022.5
2019-10-13,14.98,77.200005,0.0,1022.0
2019-10-14,15.349999,77.3,0.0,1020.9
2019-10-15,16.13,71.700005,0.0,1015.8
2019-10-16,13.94,81.1,0.0,1016.60004
2019-10-17,14.08,71.8,0.0,1019.2
2019-10-18,14.71,72.9,0.0,1016.8
2019-10-19,15.44,70.5,0.0,1016.3
2019-10-20,17.18,63.8,0.0,1017.9
2019-10-21,17.97,69.0,0.0,1020.4
2019-10-22,16.6,77.700005,0.0,1022.60004
2019-10-23,16.76,72.8,0.0,1021.0
2019-10-24,15.599999,70.9,0.0,1017.2
2019-10-25,14.799999,70.8,0.0,1020.3
2019-10-26,12.13,84.1,0.0,1023.4
2019-10-27,12.29,84.6,0.0,1019.7
2019-10-28,11.74,81.8,0.0,1017.8
2019-10-29,8.25,82.700005,3.8,1020.8
2019-10-30,6.95,86.0,3.6000001,1026.7001
2019-10-31,4.94,78.0,0.0,1026.8
2019-11-01,6.35,75.9,0.0,1022.7
2019-11-02,7.29,85.4,1.1,1010.0
2019-11-03,12.679999,87.0,6.4,1000.7
2019-11-04,11.809999,92.1,10.3,997.8
2019-11-05,11.16,,23.1,1000.8
2019-11-06,10.48,85.9,0.90000004,1004.7
2019-11-07,9.73,,0.0,1008.60004
2019-11-08,10.24,91.700005,0.0,1009.9
2019-11-09,10.78,93.200005,9.1,1010.3
2019-11-10,7.7999997,,7.3,1010.2
2019-11-11,6.7599998,83.4,0.0,1017.5
2019-11-12,8.66,89.4,5.0,1009.8
2019-11-13,13.36,80.0,0.8,1002.3
2019-11-14,7.44,82.200005,0.0,1011.9
2019-11-15,10.59,91.4,0.0,1013.10004
2019-11-16,11.889999,86.700005,0.0,1015.60004
2019-11-17,12.599999,78.0,0.0,1015.0
2019-11-18,10.849999,79.0,0.6,1014.8
2019-11-19,8.929999,83.200005,0.0,1021.7
2019-11-20,10.05,88.8,4.0,1016.0
2019-11-21,11.53,86.700005,0.0,1014.5
2019-11-22,9.32,75.700005,0.0,1017.7
2019-11-23,5.92,74.0,0.0,1018.0
2019-11-24,6.5299997,81.200005,0.0,1016.4
2019-11-25,5.62,87.1,0.0,1014.5
2019-11-26,7.74,86.1,0.0,1013.4
2019-11-27,6.83,91.0,9.3,1008.2
2019-11-28,9.349999,,3.3,1003.60004
2019-11-29,7.96,92.5,0.0,1007.10004
2019-11-30,3.6599998,65.1,0.0,1019.9
2019-12-01,0.39,75.5,6.2000003,1026.0
2019-12-02,0.45,91.8,6.7000003,1020.8
2019-12-03,1.4,80.4,0.0,1026.7001
2019-12-04,-2.9399998,,0.0,1032.3
2019-12-05,-1.4599999,,0.0,1030.9
2019-12-06,-0.59999996,,0.0,1025.3
2019-12-07,0.59999996,,0.0,1019.5
2019-12-08,3.23,,0.0,1017.7
2019-12-09,3.75,,9.400001,1010.2
2019-12-10,5.18,77.700005,0.0,1017.2
2019-12-11,2.61,70.8,0.0,1019.4
2019-12-12,2.4199998,,8.5,1008.60004
2019-12-13,3.33,,0.0,996.2
2019-12-14,5.2599998,89.4,2.3,1001.2
2019-12-15,3.9099998,88.1,0.0,1014.60004
2019-12-16,4.5,88.4,0.0,1019.0
2019-12-17,10.719999,73.9,0.0,1018.10004
2019-12-18,10.73,79.1,0.0,1021.9
2019-12-19,6.14,91.700005,0.0,1025.0
2019-12-20,6.39,86.9,0.0,1012.10004
2019-12-21,10.36,85.1,10.1,998.4
2019-12-22,7.3799996,92.1,17.4,990.4
2019-12-23,7.1,84.3,3.8,994.9
2019-12-24,6.95,71.9,0.90000004,1010.3
2019-12-25,6.66,85.0,0.0,1012.2
2019-12-26,5.37,73.0,0.0,1020.2
2019-12-27,4.08,74.700005,0.0,1023.0
2019-12-28,2.28,65.700005,0.0,1029.7001
2019-12-29,-0.28,66.9,0.0,1036.0
2019-12-30,-2.07,79.6,0.0,1037.8
2019-12-31,0.90999997,75.4,0.0,1029.6
2020-01-01,2.19,75.0,0.0,1032.9
2020-01-02,-0.98999995,88.3,0.0,1033.2001
2020-01-03,-2.58,,0.0,1029.6
2020-01-04,1.28,88.6,0.0,1023.10004
2020-01-05,2.6799998,60.100002,0.0,1027.9
2020-01-06,-0.69,65.6,0.0,1033.4
2020-01-07,-2.08,73.5,0.0,1030.3
2020-01-08,-2.05,78.700005,0.0,1033.1
2020-01-09,-0.29999998,88.0,0.0,1028.9
2020-01-10,-0.72999996,90.4,0.0,1024.5
2020-01-11,1.36,81.1,0.0,1029.4
2020-01-12,-0.53,87.5,0.0,1031.9
2020-01-13,-2.76,,0.0,1029.2001
2020-01-14,-2.21,,0.0,1027.9
2020-01-15,-1.6899999,,0.0,1030.9
2020-01-16,-0.91999996,,0.0,1032.6
2020-01-17,-2.2,,0.0,1030.7001
2020-01-18,-1.2099999,,0.0,1027.2001
2020-01-19,-0.19999999,,0.0,1031.1
2020-01-20,0.79999995,,0.0,1044.1
2020-01-21,-0.84,,0.0,1044.3
2020-01-22,-1.53,,0.0,1033.2001
2020-01-23,-0.81,85.5,0.0,1034.9
2020-01-24,-2.45,,0.0,1029.7001
2020-01-25,-1.18,,0.0,1025.4
2020-01-26,-0.22999999,92.1,0.0,1023.9
2020-01-27,0.35999998,,0.0,1019.3
2020-01-28,1.5699999,,9.0,1008.7
2020-01-29,3.06,83.5,1.3000001,1009.60004
2020-01-30,3.9299998,73.1,0.0,1016.7
2020-01-31,7.0099998,77.1,0.0,1011.2
2020-02-01,10.11,75.4,0.8,1012.60004
2020-02-02,10.9,70.9,0.8,1012.3
2020-02-03,10.3,69.1,0.4,1011.8
2020-02-04,6.72,73.4,5.3,1001.8
2020-02-05,4.54,54.0,0.0,1012.7
2020-02-06,2.44,60.8,0.0,1026.4
2020-02-07,4.8199997,67.0,0.0,1026.2001
2020-02-08,1.04,48.5,0.0,1032.3
2020-02-09,2.48,58.100002,0.0,1027.9
2020-02-10,8.5,66.0,3.1000001,1009.2
2020-02-11,6.7799997,63.4,3.2,1006.7
2020-02-12,4.75,62.0,0.0,1017.10004
2020-02-13,5.17,69.200005,1.8000001,1020.3
2020-02-14,7.1099997,76.9,0.0,1016.8
2020-02-15,5.8399997,77.3,0.0,1028.6
2020-02-16,5.43,78.200005,0.0,1029.0
2020-02-17,6.77,75.200005,0.0,1021.8
2020-02-18,8.07,64.4,0.0,1023.5
2020-02-19,5.62,65.200005,0.0,1022.0
2020-02-20,5.04,62.7,0.0,1023.0
2020-02-21,4.19,63.4,0.0,1023.5
2020-02-22,5.12,59.9,0.0,1029.7001
2020-02-23,9.2699995,58.3,0.0,1018.60004
2020-02-24,9.349999,46.9,0.0,1017.7
2020-02-25,9.28,61.5,1.8000001,1007.5
2020-02-26,7.31,76.0,6.6,999.2
2020-02-27,4.8399997,61.8,0.6,1005.4
2020-02-28,4.71,70.200005,0.0,1009.60004
2020-02-29,4.74,61.600002,0.0,1015.2
2020-03-01,8.03,67.1,13.7,1007.7
2020-03-02,10.179999,76.1,1.6,1000.9
2020-03-03,9.62,85.1,3.2,1001.10004
2020-03-04,6.24,72.5,0.0,1009.10004
2020-03-05,5.47,64.3,1.0,1010.4
2020-03-06,5.17,91.200005,10.400001,1003.10004
2020-03-07,6.8599997,76.4,0.0,1011.8
2020-03-08,6.39,66.700005,0.0,1019.2
2020-03-09,5.13,65.6,0.0,1015.60004
2020-03-10,7.62,61.8,0.0,1014.9
2020-03-11,11.059999,72.6,0.0,1015.3
2020-03-12,14.4,62.4,0.0,1015.4
2020-03-13,9.46,65.5,0.0,1015.8
2020-03-14,7.2599998,52.7,0.0,1021.3
2020-03-15,3.9599998,37.8,0.0,1029.0
2020-03-16,5.67,45.9,0.0,1029.7001
2020-03-17,8.4,50.4,0.0,1028.8
2020-03-18,11.34,54.4,0.0,1028.9
2020-03-19,11.92,57.2,0.0,1025.8
2020-03-20,12.53,54.5,0.0,1020.7
2020-03-21,8.63,69.0,0.4,1017.0
2020-03-22,3.6699998,44.9,0.0,1026.2001
2020-03-23,0.01,73.8,1.4,1028.7001
2020-03-24,3.84,40.4,0.0,1028.8
2020-03-25,2.55,59.9,0.0,1029.4
2020-03-26,8.78,41.3,0.0,1024.1
2020-03-27,11.139999,46.3,0.0,1020.3
2020-03-28,11.2699995,52.100002,0.0,1014.4
2020-03-29,10.96,54.0,0.0,1011.3
2020-03-30,4.88,54.100002,0.0,1019.10004
2020-03-31,3.6799998,39.5,0.0,1025.0
2020-04-01,3.9399998,35.9,0.0,1022.3
2020-04-02,5.04,42.9,0.0,1016.3
2020-04-03,8.42,46.3,0.0,1014.4
2020-04-04,10.719999,43.3,0.0,1022.3
2020-04-05,12.44,36.4,0.0,1027.8
2020-04-06,12.259999,34.9,0.0,1031.9
2020-04-07,11.48,36.9,0.0,1033.8
2020-04-08,12.88,35.100002,0.0,1029.1
2020-04-09,14.41,35.600002,0.0,1021.9
2020-04-10,15.5,36.0,0.0,1021.10004
2020-04-11,13.38,40.100002,0.0,1023.3
2020-04-12,14.66,43.0,0.0,1020.60004
2020-04-13,16.109999,47.8,1.6,1010.8
2020-04-14,8.09,50.0,0.0,1016.9
2020-04-15,7.99,45.100002,0.0,1024.6
2020-04-16,12.62,45.8,0.0,1019.9
2020-04-17,16.81,43.9,0.0,1013.9
2020-04-18,16.76,45.9,0.0,1014.9
2020-04-19,14.41,50.8,0.0,1014.9
2020-04-20,11.679999,36.0,0.0,1020.7
2020-04-21,12.24,34.600002,0.0,1020.7
2020-04-22,12.37,35.3,0.0,1022.3
2020-04-23,13.71,38.9,0.0,1020.4
2020-04-24,14.929999,43.3,0.0,1012.2
2020-04-25,15.58,40.8,0.0,1005.60004
2020-04-26,12.07,45.600002,0.0,1011.5
2020-04-27,14.12,45.7,0.1,1013.2
2020-04-28,18.0,56.5,0.0,1008.60004
2020-04-29,16.22,68.3,4.2000003,1005.60004
2020-04-30,17.42,59.8,2.6000001,1007.7
2020-05-01,14.33,72.5,0.5,1006.60004
2020-05-02,14.98,59.100002,0.0,1006.9
2020-05-03,13.49,50.9,0.0,1013.3
2020-05-04,13.599999,47.2,0.0,1016.8
2020-05-05,13.53,59.5,0.0,1013.60004
2020-05-06,11.74,53.8,0.0,1016.5
2020-05-07,15.08,39.9,0.0,1018.4
2020-05-08,15.179999,49.3,0.0,1019.8
2020-05-09,18.949999,44.100002,0.0,1014.0
2020-05-10,19.75,46.2,0.0,1009.8
2020-05-11,20.529999,46.8,0.0,1003.5
2020-05-12,11.0199995,50.3,0.7,1012.60004
2020-05-13,9.71,71.3,0.0,1014.9
2020-05-14,14.7699995,61.9,0.0,1010.5
2020-05-15,13.61,65.9,0.0,1013.10004
2020-05-16,14.719999,55.0,1.6,1022.0
2020-05-17,14.849999,75.9,3.1000001,1020.9
2020-05-18,18.23,60.0,0.0,1022.2
2020-05-19,19.0,60.4,0.0,1018.2
2020-05-20,17.68,63.2,0.0,1015.0
2020-05-21,15.88,40.8,0.0,1019.60004
2020-05-22,15.299999,35.5,0.0,1023.3
2020-05-23,17.449999,39.8,1.4,1022.60004
2020-05-24,15.849999,61.7,0.0,1023.10004
2020-05-25,14.309999,64.8,0.8,1024.3
2020-05-26,14.839999,61.2,0.1,1026.1
2020-05-27,15.73,64.3,2.6000001,1026.9
2020-05-28,15.809999,65.8,0.0,1021.8
2020-05-29,15.4,67.200005,0.5,1019.8
2020-05-30,14.53,64.1,0.0,1016.0
2020-05-31,12.54,76.200005,1.2,1013.4
2020-06-01,17.63,62.5,0.0,1014.7
2020-06-02,16.48,52.7,0.0,1011.60004
2020-06-03,17.119999,59.0,0.0,1005.3
2020-06-04,19.52,61.600002,0.0,1001.3
2020-06-05,19.0,72.6,1.8000001,1001.10004
2020-06-06,20.82,69.3,0.0,1007.60004
2020-06-07,22.43,66.9,7.5,1006.7
2020-06-08,18.92,74.9,0.0,1009.3
2020-06-09,19.109999,79.0,8.900001,1009.8
2020-06-10,18.92,84.3,4.0,1008.9
2020-06-11,19.06,78.8,0.0,1009.3
2020-06-12,21.41,70.200005,0.0,1007.8
2020-06-13,23.74,64.0,0.0,1007.9
2020-06-14,21.01,83.4,22.7,1006.9
2020-06-15,20.0,85.4,23.1,1009.7
2020-06-16,19.25,90.700005,2.4,1009.5
2020-06-17,20.119999,86.700005,13.900001,1006.9
2020-06-18,19.3,85.4,5.8,1008.3
2020-06-19,19.6,73.9,0.0,1011.60004
2020-06-20,17.47,79.700005,0.0,1012.10004
2020-06-21,18.859999,82.5,2.9,1010.4
2020-06-22,20.5,74.8,0.0,1012.10004
2020-06-23,22.039999,52.8,0.0,1015.9
2020-06-24,20.83,53.9,0.0,1019.5
2020-06-25,21.72,63.8,0.0,1020.9
2020-06-26,22.89,69.700005,0.0,1017.60004
2020-06-27,25.359999,66.3,0.0,1014.8
2020-06-28,26.56,61.8,0.0,1013.5
2020-06-29,23.83,70.5,5.4,1010.2
2020-06-30,22.699999,62.4,0.0,1013.5
2020-07-01,25.5,57.7,0.0,1012.2
2020-07-02,25.449999,67.5,7.9,1009.60004
2020-07-03,22.99,69.8,0.0,1012.10004
2020-07-04,23.06,62.9,0.0,1015.9
2020-07-05,24.3,52.4,0.0,1014.8
2020-07-06,25.81,53.8,5.6,1009.7
2020-07-07,18.869999,60.600002,0.0,1016.10004
2020-07-08,19.98,52.100002,0.0,1017.7
2020-07-09,23.609999,54.9,0.0,1017.60004
2020-07-10,26.09,50.5,0.0,1015.2
2020-07-11,23.89,57.100002,5.7000003,1014.7
2020-07-12,17.02,76.0,0.0,1022.0
2020-07-13,18.619999,57.100002,0.0,1021.7
2020-07-14,18.71,55.0,0.0,1017.7
2020-07-15,20.02,55.4,0.0,1014.10004
2020-07-16,20.34,62.100002,0.0,1013.5
2020-07-17,16.869999,84.4,1.9,1014.9
2020-07-18,17.67,78.9,1.6,1015.10004
2020-07-19,17.83,89.8,5.9,1014.8
2020-07-20,22.13,70.200005,0.0,1015.60004
2020-07-21,24.57,63.0,2.0,1017.7
2020-07-22,23.22,69.700005,0.1,1017.7
2020-07-23,22.48,68.5,1.8000001,1014.4
2020-07-24,21.5,74.6,18.9,1011.8
2020-07-25,19.939999,83.700005,0.0,1011.60004
2020-07-26,22.13,75.4,5.6,1013.5
2020-07-27,23.35,65.6,0.0,1016.4
2020-07-28,25.17,59.9,0.0,1014.9
